"travelCode","userCode","from","to","flightType","price","time","distance","agency","date"
1370,12,"Natal (RN)","Recife (PE)","firstClass",744.11,0.58,222.67,"CloudFy","10/12/2019"
1371,12,"Brasilia (DF)","Aracaju (SE)","economic",721.2,1.11,425.98,"Rainbow","10/17/2019"
1371,12,"Aracaju (SE)","Brasilia (DF)","economic",548.62,1.11,425.98,"Rainbow","10/18/2019"
1372,12,"Brasilia (DF)","Recife (PE)","firstClass",691.39,0.63,242.21,"FlyingDrops","10/24/2019"
1372,12,"Recife (PE)","Brasilia (DF)","firstClass",697.22,0.63,242.21,"FlyingDrops","10/27/2019"
1373,12,"Brasilia (DF)","Campo Grande (MS)","firstClass",1096.58,0.72,277.7,"CloudFy","10/31/2019"
1373,12,"Campo Grande (MS)","Brasilia (DF)","firstClass",949.99,0.72,277.7,"CloudFy","11/04/2019"
1374,12,"Brasilia (DF)","Campo Grande (MS)","premium",831.7,0.72,277.7,"CloudFy","11/07/2019"
1374,12,"Campo Grande (MS)","Brasilia (DF)","premium",661.32,0.72,277.7,"CloudFy","11/09/2019"
1375,12,"Aracaju (SE)","Natal (RN)","economic",332.1,0.46,176.33,"CloudFy","11/14/2019"
1375,12,"Natal (RN)","Aracaju (SE)","economic",361.68,0.46,176.33,"CloudFy","11/17/2019"
1376,12,"Aracaju (SE)","Campo Grande (MS)","premium",1116.83,1.69,650.1,"Rainbow","11/21/2019"
1376,12,"Campo Grande (MS)","Aracaju (SE)","premium",1146.95,1.69,650.1,"Rainbow","11/24/2019"
1377,12,"Recife (PE)","Campo Grande (MS)","firstClass",1110.76,1.39,535.4,"CloudFy","11/28/2019"
1377,12,"Campo Grande (MS)","Recife (PE)","firstClass",1244.73,1.39,535.4,"CloudFy","12/02/2019"
1378,12,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1189.86,1.55,597.61,"Rainbow","12/05/2019"
1378,12,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1386.46,1.55,597.61,"Rainbow","12/06/2019"
1379,12,"Aracaju (SE)","Brasilia (DF)","economic",472.72,1.11,425.98,"CloudFy","12/12/2019"
1379,12,"Brasilia (DF)","Aracaju (SE)","economic",654.88,1.11,425.98,"CloudFy","12/16/2019"
1380,12,"Brasilia (DF)","Rio de Janeiro (RJ)","economic",344.26,0.48,183.37,"CloudFy","12/19/2019"
1380,12,"Rio de Janeiro (RJ)","Brasilia (DF)","economic",369.57,0.48,183.37,"CloudFy","12/23/2019"
1381,12,"Aracaju (SE)","Brasilia (DF)","firstClass",957.68,1.11,425.98,"CloudFy","12/26/2019"
1381,12,"Brasilia (DF)","Aracaju (SE)","firstClass",1260.1,1.11,425.98,"CloudFy","12/28/2019"
1382,12,"Brasilia (DF)","Recife (PE)","premium",559.13,0.63,242.21,"Rainbow","01/02/2020"
1382,12,"Recife (PE)","Brasilia (DF)","premium",638.63,0.63,242.21,"Rainbow","01/04/2020"
1383,12,"Brasilia (DF)","Natal (RN)","firstClass",1433.35,1.43,550.69,"FlyingDrops","01/09/2020"
1383,12,"Natal (RN)","Brasilia (DF)","firstClass",1192.62,1.43,550.69,"FlyingDrops","01/13/2020"
1384,12,"Brasilia (DF)","Salvador (BH)","premium",1346.6,1.76,676.56,"CloudFy","01/16/2020"
1384,12,"Salvador (BH)","Brasilia (DF)","premium",836.89,1.76,676.56,"CloudFy","01/18/2020"
1385,12,"Brasilia (DF)","Aracaju (SE)","economic",721.2,1.11,425.98,"Rainbow","01/23/2020"
1385,12,"Aracaju (SE)","Brasilia (DF)","economic",548.62,1.11,425.98,"Rainbow","01/25/2020"
1386,12,"Aracaju (SE)","Campo Grande (MS)","premium",1021.53,1.69,650.1,"CloudFy","01/30/2020"
1386,12,"Campo Grande (MS)","Aracaju (SE)","premium",1215.45,1.69,650.1,"CloudFy","02/03/2020"
1387,12,"Recife (PE)","Brasilia (DF)","premium",638.63,0.63,242.21,"Rainbow","02/06/2020"
1387,12,"Brasilia (DF)","Recife (PE)","premium",559.13,0.63,242.21,"Rainbow","02/07/2020"
1388,12,"Brasilia (DF)","Recife (PE)","firstClass",772.21,0.63,242.21,"Rainbow","02/13/2020"
1388,12,"Recife (PE)","Brasilia (DF)","firstClass",721.93,0.63,242.21,"Rainbow","02/14/2020"
1389,12,"Aracaju (SE)","Recife (PE)","firstClass",1088.87,1.44,555.74,"FlyingDrops","02/20/2020"
1389,12,"Recife (PE)","Aracaju (SE)","firstClass",1300.81,1.44,555.74,"FlyingDrops","02/22/2020"
1390,12,"Aracaju (SE)","Salvador (BH)","premium",1288.79,2.16,830.86,"CloudFy","02/27/2020"
1390,12,"Salvador (BH)","Aracaju (SE)","premium",1209.04,2.16,830.86,"CloudFy","03/01/2020"
1391,12,"Recife (PE)","Rio de Janeiro (RJ)","economic",910.7,2.3,885.57,"CloudFy","03/05/2020"
1391,12,"Rio de Janeiro (RJ)","Recife (PE)","economic",952.83,2.3,885.57,"CloudFy","03/08/2020"
1392,12,"Aracaju (SE)","Campo Grande (MS)","premium",1116.83,1.69,650.1,"Rainbow","03/12/2020"
1392,12,"Campo Grande (MS)","Aracaju (SE)","premium",1146.95,1.69,650.1,"Rainbow","03/13/2020"
1393,12,"Brasilia (DF)","Natal (RN)","economic",791.66,1.43,550.69,"CloudFy","03/19/2020"
1393,12,"Natal (RN)","Brasilia (DF)","economic",697.51,1.43,550.69,"CloudFy","03/22/2020"
1394,12,"Aracaju (SE)","Rio de Janeiro (RJ)","economic",717.04,1.55,597.61,"CloudFy","03/26/2020"
1394,12,"Rio de Janeiro (RJ)","Aracaju (SE)","economic",796.42,1.55,597.61,"CloudFy","03/27/2020"
1395,12,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","04/02/2020"
1395,12,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","04/05/2020"
1396,12,"Recife (PE)","Brasilia (DF)","economic",393.68,0.63,242.21,"CloudFy","04/09/2020"
1396,12,"Brasilia (DF)","Recife (PE)","economic",432.1,0.63,242.21,"CloudFy","04/12/2020"
1397,12,"Brasilia (DF)","Salvador (BH)","firstClass",1665.24,1.76,676.56,"Rainbow","04/16/2020"
1397,12,"Salvador (BH)","Brasilia (DF)","firstClass",1040.84,1.76,676.56,"Rainbow","04/20/2020"
1398,12,"Aracaju (SE)","Campo Grande (MS)","firstClass",1389.37,1.69,650.1,"CloudFy","04/23/2020"
1398,12,"Campo Grande (MS)","Aracaju (SE)","firstClass",1581.8,1.69,650.1,"CloudFy","04/27/2020"
1399,12,"Recife (PE)","Rio de Janeiro (RJ)","firstClass",1706.89,2.3,885.57,"FlyingDrops","04/30/2020"
1399,12,"Rio de Janeiro (RJ)","Recife (PE)","firstClass",1702.23,2.3,885.57,"FlyingDrops","05/02/2020"
1400,12,"Aracaju (SE)","Salvador (BH)","firstClass",1723.71,2.16,830.86,"Rainbow","05/07/2020"
1400,12,"Salvador (BH)","Aracaju (SE)","firstClass",1520.02,2.16,830.86,"Rainbow","05/08/2020"
1401,12,"Brasilia (DF)","Campo Grande (MS)","firstClass",1009.71,0.72,277.7,"FlyingDrops","05/14/2020"
1401,12,"Campo Grande (MS)","Brasilia (DF)","firstClass",847.83,0.72,277.7,"FlyingDrops","05/15/2020"
1402,12,"Brasilia (DF)","Rio de Janeiro (RJ)","firstClass",539.39,0.48,183.37,"FlyingDrops","05/21/2020"
1402,12,"Rio de Janeiro (RJ)","Brasilia (DF)","firstClass",591.19,0.48,183.37,"FlyingDrops","05/25/2020"
1403,12,"Recife (PE)","Brasilia (DF)","firstClass",721.93,0.63,242.21,"Rainbow","05/28/2020"
1403,12,"Brasilia (DF)","Recife (PE)","firstClass",772.21,0.63,242.21,"Rainbow","05/31/2020"
1404,12,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1190.94,1.55,597.61,"FlyingDrops","06/04/2020"
1404,12,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1381.55,1.55,597.61,"FlyingDrops","06/07/2020"
1405,12,"Recife (PE)","Sao Paulo (SP)","economic",545.95,1.26,486.52,"Rainbow","06/11/2020"
1405,12,"Sao Paulo (SP)","Recife (PE)","economic",827.12,1.26,486.52,"Rainbow","06/15/2020"
1406,12,"Brasilia (DF)","Campo Grande (MS)","firstClass",1096.58,0.72,277.7,"CloudFy","06/18/2020"
1406,12,"Campo Grande (MS)","Brasilia (DF)","firstClass",949.99,0.72,277.7,"CloudFy","06/21/2020"
1407,12,"Brasilia (DF)","Florianopolis (SC)","premium",1189.32,1.66,637.56,"CloudFy","06/25/2020"
1407,12,"Florianopolis (SC)","Brasilia (DF)","premium",885.37,1.66,637.56,"CloudFy","06/26/2020"
1408,12,"Brasilia (DF)","Sao Paulo (SP)","economic",538.95,0.67,257.81,"CloudFy","07/02/2020"
1408,12,"Sao Paulo (SP)","Brasilia (DF)","economic",389.47,0.67,257.81,"CloudFy","07/03/2020"
1409,12,"Aracaju (SE)","Brasilia (DF)","premium",706.36,1.11,425.98,"Rainbow","07/09/2020"
1409,12,"Brasilia (DF)","Aracaju (SE)","premium",965.62,1.11,425.98,"Rainbow","07/10/2020"
1410,12,"Aracaju (SE)","Brasilia (DF)","premium",755.62,1.11,425.98,"CloudFy","07/16/2020"
1410,12,"Brasilia (DF)","Aracaju (SE)","premium",987.07,1.11,425.98,"CloudFy","07/17/2020"
1411,12,"Recife (PE)","Rio de Janeiro (RJ)","premium",1351.89,2.3,885.57,"Rainbow","07/23/2020"
1411,12,"Rio de Janeiro (RJ)","Recife (PE)","premium",1306.26,2.3,885.57,"Rainbow","07/25/2020"
1412,12,"Recife (PE)","Natal (RN)","premium",488.73,0.58,222.67,"Rainbow","07/30/2020"
1412,12,"Natal (RN)","Recife (PE)","premium",579.62,0.58,222.67,"Rainbow","08/03/2020"
1413,12,"Brasilia (DF)","Salvador (BH)","economic",958.15,1.76,676.56,"CloudFy","08/06/2020"
1413,12,"Salvador (BH)","Brasilia (DF)","economic",587.85,1.76,676.56,"CloudFy","08/08/2020"
1414,12,"Brasilia (DF)","Recife (PE)","premium",559.13,0.63,242.21,"Rainbow","08/13/2020"
1414,12,"Recife (PE)","Brasilia (DF)","premium",638.63,0.63,242.21,"Rainbow","08/14/2020"
1415,12,"Recife (PE)","Florianopolis (SC)","premium",1074.75,1.76,676.53,"CloudFy","08/20/2020"
1415,12,"Florianopolis (SC)","Recife (PE)","premium",918.66,1.76,676.53,"CloudFy","08/23/2020"
1416,12,"Recife (PE)","Florianopolis (SC)","firstClass",1354.53,1.76,676.53,"CloudFy","08/27/2020"
1416,12,"Florianopolis (SC)","Recife (PE)","firstClass",1300.6,1.76,676.53,"CloudFy","08/31/2020"
1417,12,"Recife (PE)","Aracaju (SE)","firstClass",1166.1,1.44,555.74,"CloudFy","09/03/2020"
1417,12,"Aracaju (SE)","Recife (PE)","firstClass",1124.11,1.44,555.74,"CloudFy","09/06/2020"
1418,12,"Brasilia (DF)","Salvador (BH)","economic",921.08,1.76,676.56,"Rainbow","09/10/2020"
1418,12,"Salvador (BH)","Brasilia (DF)","economic",609.83,1.76,676.56,"Rainbow","09/11/2020"
1419,12,"Brasilia (DF)","Aracaju (SE)","firstClass",1260.1,1.11,425.98,"CloudFy","09/17/2020"
1419,12,"Aracaju (SE)","Brasilia (DF)","firstClass",957.68,1.11,425.98,"CloudFy","09/21/2020"
1420,12,"Brasilia (DF)","Rio de Janeiro (RJ)","firstClass",539.39,0.48,183.37,"FlyingDrops","09/24/2020"
1420,12,"Rio de Janeiro (RJ)","Brasilia (DF)","firstClass",591.19,0.48,183.37,"FlyingDrops","09/25/2020"
1421,12,"Brasilia (DF)","Campo Grande (MS)","premium",831.7,0.72,277.7,"CloudFy","10/01/2020"
1421,12,"Campo Grande (MS)","Brasilia (DF)","premium",661.32,0.72,277.7,"CloudFy","10/03/2020"
1422,12,"Aracaju (SE)","Campo Grande (MS)","firstClass",1376.09,1.69,650.1,"FlyingDrops","10/08/2020"
1422,12,"Campo Grande (MS)","Aracaju (SE)","firstClass",1473.41,1.69,650.1,"FlyingDrops","10/09/2020"
1423,12,"Recife (PE)","Salvador (BH)","firstClass",1484.94,2.05,788.55,"CloudFy","10/15/2020"
1423,12,"Salvador (BH)","Recife (PE)","firstClass",1440.02,2.05,788.55,"CloudFy","10/17/2020"
1424,12,"Recife (PE)","Sao Paulo (SP)","firstClass",954.78,1.26,486.52,"FlyingDrops","10/22/2020"
1424,12,"Sao Paulo (SP)","Recife (PE)","firstClass",1464.89,1.26,486.52,"FlyingDrops","10/26/2020"
1425,12,"Brasilia (DF)","Recife (PE)","firstClass",804.24,0.63,242.21,"CloudFy","10/29/2020"
1425,12,"Recife (PE)","Brasilia (DF)","firstClass",709.25,0.63,242.21,"CloudFy","10/30/2020"
1426,12,"Brasilia (DF)","Florianopolis (SC)","firstClass",1569.65,1.66,637.56,"FlyingDrops","11/05/2020"
1426,12,"Florianopolis (SC)","Brasilia (DF)","firstClass",1097.17,1.66,637.56,"FlyingDrops","11/07/2020"
1427,12,"Aracaju (SE)","Natal (RN)","economic",332.1,0.46,176.33,"CloudFy","11/12/2020"
1427,12,"Natal (RN)","Aracaju (SE)","economic",361.68,0.46,176.33,"CloudFy","11/14/2020"
1428,12,"Aracaju (SE)","Salvador (BH)","economic",943.36,2.16,830.86,"Rainbow","11/19/2020"
1428,12,"Salvador (BH)","Aracaju (SE)","economic",826.02,2.16,830.86,"Rainbow","11/23/2020"
1429,12,"Recife (PE)","Aracaju (SE)","economic",684.88,1.44,555.74,"CloudFy","11/26/2020"
1429,12,"Aracaju (SE)","Recife (PE)","economic",604.14,1.44,555.74,"CloudFy","11/29/2020"
1430,12,"Recife (PE)","Sao Paulo (SP)","economic",545.95,1.26,486.52,"Rainbow","12/03/2020"
1430,12,"Sao Paulo (SP)","Recife (PE)","economic",827.12,1.26,486.52,"Rainbow","12/06/2020"
1431,12,"Recife (PE)","Sao Paulo (SP)","firstClass",980.83,1.26,486.52,"Rainbow","12/10/2020"
1431,12,"Sao Paulo (SP)","Recife (PE)","firstClass",1573.5,1.26,486.52,"Rainbow","12/13/2020"
1432,12,"Brasilia (DF)","Campo Grande (MS)","firstClass",1096.58,0.72,277.7,"CloudFy","12/17/2020"
1432,12,"Campo Grande (MS)","Brasilia (DF)","firstClass",949.99,0.72,277.7,"CloudFy","12/21/2020"
1433,12,"Recife (PE)","Campo Grande (MS)","premium",793.15,1.39,535.4,"CloudFy","12/24/2020"
1433,12,"Campo Grande (MS)","Recife (PE)","premium",959.91,1.39,535.4,"CloudFy","12/26/2020"
1434,12,"Aracaju (SE)","Rio de Janeiro (RJ)","premium",1007.72,1.55,597.61,"CloudFy","12/31/2020"
1434,12,"Rio de Janeiro (RJ)","Aracaju (SE)","premium",1091.21,1.55,597.61,"CloudFy","01/03/2021"
1435,12,"Brasilia (DF)","Natal (RN)","premium",1107.52,1.43,550.69,"Rainbow","01/07/2021"
1435,12,"Natal (RN)","Brasilia (DF)","premium",919.89,1.43,550.69,"Rainbow","01/11/2021"
1436,12,"Recife (PE)","Aracaju (SE)","premium",932.84,1.44,555.74,"CloudFy","01/14/2021"
1436,12,"Aracaju (SE)","Recife (PE)","premium",835.21,1.44,555.74,"CloudFy","01/17/2021"
1437,12,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1189.86,1.55,597.61,"Rainbow","01/21/2021"
1437,12,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1386.46,1.55,597.61,"Rainbow","01/24/2021"
1438,13,"Aracaju (SE)","Recife (PE)","premium",835.21,1.44,555.74,"CloudFy","09/26/2019"
1438,13,"Recife (PE)","Aracaju (SE)","premium",932.84,1.44,555.74,"CloudFy","09/29/2019"
1439,13,"Aracaju (SE)","Recife (PE)","premium",835.21,1.44,555.74,"CloudFy","10/03/2019"
1439,13,"Recife (PE)","Aracaju (SE)","premium",932.84,1.44,555.74,"CloudFy","10/04/2019"
1440,13,"Aracaju (SE)","Recife (PE)","firstClass",1088.87,1.44,555.74,"FlyingDrops","10/10/2019"
1440,13,"Recife (PE)","Aracaju (SE)","firstClass",1300.81,1.44,555.74,"FlyingDrops","10/14/2019"
1441,13,"Brasilia (DF)","Salvador (BH)","premium",1346.6,1.76,676.56,"CloudFy","10/17/2019"
1441,13,"Salvador (BH)","Brasilia (DF)","premium",836.89,1.76,676.56,"CloudFy","10/19/2019"
1442,13,"Recife (PE)","Aracaju (SE)","firstClass",1300.81,1.44,555.74,"FlyingDrops","10/24/2019"
1442,13,"Aracaju (SE)","Recife (PE)","firstClass",1088.87,1.44,555.74,"FlyingDrops","10/26/2019"
1443,13,"Aracaju (SE)","Brasilia (DF)","premium",755.62,1.11,425.98,"CloudFy","10/31/2019"
1443,13,"Brasilia (DF)","Aracaju (SE)","premium",987.07,1.11,425.98,"CloudFy","11/04/2019"
1444,13,"Recife (PE)","Rio de Janeiro (RJ)","firstClass",1706.89,2.3,885.57,"FlyingDrops","11/07/2019"
1444,13,"Rio de Janeiro (RJ)","Recife (PE)","firstClass",1702.23,2.3,885.57,"FlyingDrops","11/09/2019"
1445,13,"Brasilia (DF)","Rio de Janeiro (RJ)","premium",440.69,0.48,183.37,"Rainbow","11/14/2019"
1445,13,"Rio de Janeiro (RJ)","Brasilia (DF)","premium",435.67,0.48,183.37,"Rainbow","11/15/2019"
1446,13,"Aracaju (SE)","Salvador (BH)","premium",1289.05,2.16,830.86,"Rainbow","11/21/2019"
1446,13,"Salvador (BH)","Aracaju (SE)","premium",1247.02,2.16,830.86,"Rainbow","11/24/2019"
1447,13,"Brasilia (DF)","Recife (PE)","premium",559.13,0.63,242.21,"Rainbow","11/28/2019"
1447,13,"Recife (PE)","Brasilia (DF)","premium",638.63,0.63,242.21,"Rainbow","11/30/2019"
1448,13,"Brasilia (DF)","Florianopolis (SC)","premium",1222.24,1.66,637.56,"Rainbow","12/05/2019"
1448,13,"Florianopolis (SC)","Brasilia (DF)","premium",814.55,1.66,637.56,"Rainbow","12/09/2019"
1449,13,"Recife (PE)","Aracaju (SE)","firstClass",1166.1,1.44,555.74,"CloudFy","12/12/2019"
1449,13,"Aracaju (SE)","Recife (PE)","firstClass",1124.11,1.44,555.74,"CloudFy","12/15/2019"
1450,13,"Aracaju (SE)","Campo Grande (MS)","firstClass",1387.89,1.69,650.1,"Rainbow","12/19/2019"
1450,13,"Campo Grande (MS)","Aracaju (SE)","firstClass",1545.78,1.69,650.1,"Rainbow","12/23/2019"
1451,13,"Aracaju (SE)","Recife (PE)","economic",602.49,1.44,555.74,"Rainbow","12/26/2019"
1451,13,"Recife (PE)","Aracaju (SE)","economic",663.23,1.44,555.74,"Rainbow","12/30/2019"
1452,13,"Brasilia (DF)","Recife (PE)","premium",559.13,0.63,242.21,"Rainbow","01/02/2020"
1452,13,"Recife (PE)","Brasilia (DF)","premium",638.63,0.63,242.21,"Rainbow","01/05/2020"
1453,13,"Recife (PE)","Florianopolis (SC)","firstClass",1371.83,1.76,676.53,"Rainbow","01/09/2020"
1453,13,"Florianopolis (SC)","Recife (PE)","firstClass",1175.62,1.76,676.53,"Rainbow","01/11/2020"
1454,13,"Aracaju (SE)","Salvador (BH)","firstClass",1684.05,2.16,830.86,"CloudFy","01/16/2020"
1454,13,"Salvador (BH)","Aracaju (SE)","firstClass",1531.92,2.16,830.86,"CloudFy","01/20/2020"
1455,13,"Recife (PE)","Sao Paulo (SP)","premium",657.87,1.26,486.52,"CloudFy","01/23/2020"
1455,13,"Sao Paulo (SP)","Recife (PE)","premium",1195.26,1.26,486.52,"CloudFy","01/24/2020"
1456,13,"Brasilia (DF)","Salvador (BH)","economic",921.08,1.76,676.56,"Rainbow","01/30/2020"
1456,13,"Salvador (BH)","Brasilia (DF)","economic",609.83,1.76,676.56,"Rainbow","02/01/2020"
1457,13,"Brasilia (DF)","Natal (RN)","economic",791.66,1.43,550.69,"CloudFy","02/06/2020"
1457,13,"Natal (RN)","Brasilia (DF)","economic",697.51,1.43,550.69,"CloudFy","02/08/2020"
1458,13,"Aracaju (SE)","Florianopolis (SC)","premium",1174.97,2.1,808.85,"CloudFy","02/13/2020"
1458,13,"Florianopolis (SC)","Aracaju (SE)","premium",1149.53,2.1,808.85,"CloudFy","02/16/2020"
1459,13,"Aracaju (SE)","Campo Grande (MS)","premium",1116.83,1.69,650.1,"Rainbow","02/20/2020"
1459,13,"Campo Grande (MS)","Aracaju (SE)","premium",1146.95,1.69,650.1,"Rainbow","02/23/2020"
1460,13,"Aracaju (SE)","Florianopolis (SC)","economic",852.18,2.1,808.85,"Rainbow","02/27/2020"
1460,13,"Florianopolis (SC)","Aracaju (SE)","economic",819.41,2.1,808.85,"Rainbow","03/01/2020"
1461,13,"Brasilia (DF)","Salvador (BH)","economic",958.15,1.76,676.56,"CloudFy","03/05/2020"
1461,13,"Salvador (BH)","Brasilia (DF)","economic",587.85,1.76,676.56,"CloudFy","03/06/2020"
1462,13,"Aracaju (SE)","Campo Grande (MS)","firstClass",1387.89,1.69,650.1,"Rainbow","03/12/2020"
1462,13,"Campo Grande (MS)","Aracaju (SE)","firstClass",1545.78,1.69,650.1,"Rainbow","03/15/2020"
1463,13,"Recife (PE)","Salvador (BH)","premium",1249.83,2.05,788.55,"Rainbow","03/19/2020"
1463,13,"Salvador (BH)","Recife (PE)","premium",1103.23,2.05,788.55,"Rainbow","03/22/2020"
1464,13,"Aracaju (SE)","Sao Paulo (SP)","economic",446.73,1.02,392.76,"Rainbow","03/26/2020"
1464,13,"Sao Paulo (SP)","Aracaju (SE)","economic",647.9,1.02,392.76,"Rainbow","03/30/2020"
1465,13,"Aracaju (SE)","Natal (RN)","firstClass",549.96,0.46,176.33,"Rainbow","04/02/2020"
1465,13,"Natal (RN)","Aracaju (SE)","firstClass",611.4,0.46,176.33,"Rainbow","04/05/2020"
1466,13,"Brasilia (DF)","Sao Paulo (SP)","firstClass",893.65,0.67,257.81,"CloudFy","04/09/2020"
1466,13,"Sao Paulo (SP)","Brasilia (DF)","firstClass",742.94,0.67,257.81,"CloudFy","04/13/2020"
1467,13,"Recife (PE)","Natal (RN)","firstClass",628.96,0.58,222.67,"Rainbow","04/16/2020"
1467,13,"Natal (RN)","Recife (PE)","firstClass",806.91,0.58,222.67,"Rainbow","04/18/2020"
1468,13,"Brasilia (DF)","Sao Paulo (SP)","firstClass",904,0.67,257.81,"FlyingDrops","04/23/2020"
1468,13,"Sao Paulo (SP)","Brasilia (DF)","firstClass",727.31,0.67,257.81,"FlyingDrops","04/27/2020"
1469,13,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","04/30/2020"
1469,13,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","05/02/2020"
1470,13,"Aracaju (SE)","Campo Grande (MS)","economic",750.92,1.69,650.1,"CloudFy","05/07/2020"
1470,13,"Campo Grande (MS)","Aracaju (SE)","economic",886.9,1.69,650.1,"CloudFy","05/09/2020"
1471,13,"Brasilia (DF)","Sao Paulo (SP)","premium",750,0.67,257.81,"Rainbow","05/14/2020"
1471,13,"Sao Paulo (SP)","Brasilia (DF)","premium",586.06,0.67,257.81,"Rainbow","05/15/2020"
1472,13,"Brasilia (DF)","Sao Paulo (SP)","firstClass",893.65,0.67,257.81,"CloudFy","05/21/2020"
1472,13,"Sao Paulo (SP)","Brasilia (DF)","firstClass",742.94,0.67,257.81,"CloudFy","05/22/2020"
1473,13,"Aracaju (SE)","Florianopolis (SC)","economic",869.13,2.1,808.85,"CloudFy","05/28/2020"
1473,13,"Florianopolis (SC)","Aracaju (SE)","economic",879.1,2.1,808.85,"CloudFy","05/31/2020"
1474,13,"Recife (PE)","Natal (RN)","premium",474.6,0.58,222.67,"CloudFy","06/04/2020"
1474,13,"Natal (RN)","Recife (PE)","premium",563.23,0.58,222.67,"CloudFy","06/05/2020"
1475,13,"Brasilia (DF)","Florianopolis (SC)","firstClass",1576.97,1.66,637.56,"Rainbow","06/11/2020"
1475,13,"Florianopolis (SC)","Brasilia (DF)","firstClass",1087.18,1.66,637.56,"Rainbow","06/12/2020"
1476,13,"Aracaju (SE)","Salvador (BH)","firstClass",1723.71,2.16,830.86,"Rainbow","06/18/2020"
1476,13,"Salvador (BH)","Aracaju (SE)","firstClass",1520.02,2.16,830.86,"Rainbow","06/22/2020"
1477,13,"Brasilia (DF)","Florianopolis (SC)","economic",884.94,1.66,637.56,"CloudFy","06/25/2020"
1477,13,"Florianopolis (SC)","Brasilia (DF)","economic",636.51,1.66,637.56,"CloudFy","06/27/2020"
1478,13,"Aracaju (SE)","Recife (PE)","economic",602.49,1.44,555.74,"Rainbow","07/02/2020"
1478,13,"Recife (PE)","Aracaju (SE)","economic",663.23,1.44,555.74,"Rainbow","07/05/2020"
1479,13,"Aracaju (SE)","Recife (PE)","economic",604.14,1.44,555.74,"CloudFy","07/09/2020"
1479,13,"Recife (PE)","Aracaju (SE)","economic",684.88,1.44,555.74,"CloudFy","07/11/2020"
1480,13,"Aracaju (SE)","Florianopolis (SC)","firstClass",1499.93,2.1,808.85,"FlyingDrops","07/16/2020"
1480,13,"Florianopolis (SC)","Aracaju (SE)","firstClass",1574.28,2.1,808.85,"FlyingDrops","07/19/2020"
1481,13,"Brasilia (DF)","Sao Paulo (SP)","premium",698.1,0.67,257.81,"CloudFy","07/23/2020"
1481,13,"Sao Paulo (SP)","Brasilia (DF)","premium",602.12,0.67,257.81,"CloudFy","07/24/2020"
1482,13,"Brasilia (DF)","Campo Grande (MS)","economic",583.6,0.72,277.7,"CloudFy","07/30/2020"
1482,13,"Campo Grande (MS)","Brasilia (DF)","economic",506.56,0.72,277.7,"CloudFy","08/03/2020"
1483,13,"Recife (PE)","Rio de Janeiro (RJ)","economic",908.93,2.3,885.57,"Rainbow","08/06/2020"
1483,13,"Rio de Janeiro (RJ)","Recife (PE)","economic",932.59,2.3,885.57,"Rainbow","08/07/2020"
1484,13,"Aracaju (SE)","Florianopolis (SC)","premium",1174.97,2.1,808.85,"CloudFy","08/13/2020"
1484,13,"Florianopolis (SC)","Aracaju (SE)","premium",1149.53,2.1,808.85,"CloudFy","08/14/2020"
1485,13,"Aracaju (SE)","Brasilia (DF)","firstClass",957.68,1.11,425.98,"CloudFy","08/20/2020"
1485,13,"Brasilia (DF)","Aracaju (SE)","firstClass",1260.1,1.11,425.98,"CloudFy","08/23/2020"
1486,13,"Brasilia (DF)","Aracaju (SE)","firstClass",1260.1,1.11,425.98,"CloudFy","08/27/2020"
1486,13,"Aracaju (SE)","Brasilia (DF)","firstClass",957.68,1.11,425.98,"CloudFy","08/31/2020"
1487,13,"Brasilia (DF)","Aracaju (SE)","premium",987.07,1.11,425.98,"CloudFy","09/03/2020"
